id;Item;AHPrice;BuyPrice;Respawn;Qty;Seller
3012;Scroll of Agility;400;200;7200;1;Montarr
3356;Kingsblood;35;120;7200;1;Montarr
3357;Liferoot;167;300;7200;1;Montarr
6068;Recipe: Shadow Oil;39898;1500;7200;1;Montarr
6342;Formula: Enchant Chest - Minor Mana;698;300;7200;1;Tilli Thistlefuzz
10938;Lesser Magic Essence;996;800;7200;2;Tilli Thistlefuzz
10940;Strange Dust;175;800;7200;4;Tilli Thistlefuzz
6047;Plans: Golden Scale Coif;9900;4400;7200;1;Krinkle Goodsteel
6057;Recipe: Nature Protection Potion;11987;2000;7200;1;Alchemist Pestlezugg
9305;Recipe: Transmute Mithril to Truesilver;19900;8000;7200;1;Alchemist Pestlezugg
6342;Formula: Enchant Chest - Minor Mana;698;300;7200;1;Lilly
6346;Formula: Enchant Chest - Lesser Mana;1999;400;7200;1;Lilly
10938;Lesser Magic Essence;996;800;7200;2;Lilly
10940;Strange Dust;175;800;7200;4;Lilly
6342;Formula: Enchant Chest - Minor Mana;698;300;7200;1;Leo Sarn
10938;Lesser Magic Essence;996;800;7200;2;Leo Sarn
10940;Strange Dust;175;800;7200;4;Leo Sarn
6365;Strong Fishing Pole;4597;901;7200;1;Harn Longcast
6533;Aquadynamic Fish Attractor;667;250;7200;2;Harn Longcast
5772;Pattern: Red Woolen Bag;599;500;7200;1;Yonada
4355;Pattern: Icy Cloak;3999;1500;7200;1;Ghok'kah
7088;Pattern: Crimson Silk Robe;9883;5000;7200;1;Vizzklick
7451;Pattern: Green Whelp Bracers;None;2800;7200;1;Jangdor Swiftstrider
8409;Pattern: Nightscape Shoulders;16000;4000;7200;1;Jangdor Swiftstrider
3928;Superior Healing Potion;1290;1000;7200;1;Bronk
6057;Recipe: Nature Protection Potion;11987;2000;7200;1;Bronk
6149;Greater Mana Potion;661;480;7200;2;Bronk
12253;Brilliant Red Cloak;None;17728;7200;1;Worb Strongstitch
785;Mageroyal;23;80;7200;2;Kixxle
2449;Earthroot;77;80;7200;3;Kixxle
2453;Bruiseweed;32;100;7200;2;Kixxle
10607;Schematic: Deepdive Helmet;None;3600;7200;1;Jubie Gadgetspring
10602;Schematic: Deadly Scope;20000;3000;7200;1;Knaz Blunderflame
10858;Plans: Solid Iron Maul;None;3000;7200;1;Muuran
11304;Fine Longbow;8000;4861;7200;2;Starn
11305;Dense Shortbow;None;25814;7200;1;Starn
7114;Pattern: Azure Silk Gloves;None;1000;7200;1;Kireena
3928;Superior Healing Potion;1290;1000;7200;1;Evie Whirlbrew
6149;Greater Mana Potion;661;480;7200;2;Evie Whirlbrew
13480;Recipe: Major Healing Potion;199500;15000;7200;1;Evie Whirlbrew
12253;Brilliant Red Cloak;None;17728;7200;1;Masat T'andr
15726;Pattern: Green Dragonscale Breastplate;None;12000;7200;1;Masat T'andr
14483;Pattern: Felcloth Pants;128800;16000;7200;1;Lorelae Wintersong
16224;Formula: Enchant Cloak - Superior Defense;70000;20000;7200;1;Lorelae Wintersong
16243;Formula: Runed Arcanite Rod;67000;22000;7200;1;Lorelae Wintersong
6365;Strong Fishing Pole;4597;901;7200;1;Mai'Lahii
6533;Aquadynamic Fish Attractor;667;250;7200;1;Mai'Lahii
11039;Formula: Enchant Cloak - Minor Agility;499;800;7200;1;Kulwia
11101;Formula: Enchant Bracer - Lesser Strength;10894;2500;7200;1;Kulwia
1710;Greater Healing Potion;360;500;7200;3;Vendor-Tron 1000
3735;Recipe: Hot Lion Chops;2090;1800;7200;1;Vendor-Tron 1000
3827;Mana Potion;200;480;7200;2;Vendor-Tron 1000
5489;Recipe: Lean Venison;None;1200;7200;1;Vendor-Tron 1000
12228;Recipe: Roast Raptor;14899;5000;7200;1;Vendor-Tron 1000
12231;Recipe: Jungle Stew;18098;3000;7200;1;Vendor-Tron 1000
12232;Recipe: Carrion Surprise;15700;5000;7200;1;Vendor-Tron 1000
12240;Recipe: Heavy Kodo Stew;17000;7000;7200;1;Vendor-Tron 1000
15725;Pattern: Wicked Leather Gauntlets;75500;12000;7200;1;Werg Thickblade
15741;Pattern: Stormshroud Pants;38999;16000;7200;1;Werg Thickblade
15724;Pattern: Heavy Scorpid Bracers;49900;12000;7200;1;Zannok Hidepiercer
15762;Pattern: Heavy Scorpid Helm;None;25000;7200;1;Zannok Hidepiercer
15729;Pattern: Chimeric Gloves;None;12000;7200;1;Blimo Gadgetspring
15751;Pattern: Blue Dragonscale Breastplate;None;20000;7200;1;Blimo Gadgetspring
6533;Aquadynamic Fish Attractor;667;250;7200;2;Wik'Tar
929;Healing Potion;210;300;7200;3;Balai Lok'Wein
6533;Aquadynamic Fish Attractor;667;250;7200;1;Katoom the Angler
785;Mageroyal;23;80;7200;4;Lhara
2319;Medium Leather;55;200;7200;5;Lhara
2449;Earthroot;77;80;7200;4;Lhara
2453;Bruiseweed;32;100;7200;4;Lhara
3355;Wild Steelbloom;459;200;7200;4;Lhara
3356;Kingsblood;35;120;7200;4;Lhara
3357;Liferoot;167;300;7200;1;Lhara
858;Lesser Healing Potion;180;100;7200;2;Professor Thaddeus Paleo
954;Scroll of Strength;200;200;7200;2;Professor Thaddeus Paleo
1181;Scroll of Spirit;100;100;7200;2;Professor Thaddeus Paleo
1477;Scroll of Agility II;None;350;7200;2;Professor Thaddeus Paleo
2290;Scroll of Intellect II;208;300;7200;1;Professor Thaddeus Paleo
3012;Scroll of Agility;400;200;7200;1;Professor Thaddeus Paleo
3385;Lesser Mana Potion;49;120;7200;3;Professor Thaddeus Paleo
3928;Superior Healing Potion;1290;1000;7200;1;Professor Thaddeus Paleo
4419;Scroll of Intellect III;2900;450;7200;2;Professor Thaddeus Paleo
4421;Scroll of Protection III;500;400;7200;1;Professor Thaddeus Paleo
4422;Scroll of Stamina III;2142;450;7200;1;Professor Thaddeus Paleo
4425;Scroll of Agility III;3997;500;7200;1;Professor Thaddeus Paleo
4426;Scroll of Strength III;1595;500;7200;2;Professor Thaddeus Paleo
10305;Scroll of Protection IV;6698;550;7200;1;Professor Thaddeus Paleo
10306;Scroll of Spirit IV;4999;550;7200;2;Professor Thaddeus Paleo
10307;Scroll of Stamina IV;4998;600;7200;1;Professor Thaddeus Paleo
10308;Scroll of Intellect IV;4198;600;7200;2;Professor Thaddeus Paleo
10309;Scroll of Agility IV;19997;650;7200;2;Professor Thaddeus Paleo
10310;Scroll of Strength IV;3198;650;7200;1;Professor Thaddeus Paleo
6342;Formula: Enchant Chest - Minor Mana;698;300;7200;1;Kania
10938;Lesser Magic Essence;996;800;7200;2;Kania
10940;Strange Dust;175;800;7200;4;Kania
8846;Gromsblood;5100;1000;7200;5;Vi'el
14256;Felcloth;14800;8000;7200;2;Vi'el
13895;Formal Dangui;None;506622;604800;1;Geenia Sunshadow
13899;Red Traditional Hanbok;None;17641;604800;1;Geenia Sunshadow
13900;Green Wedding Hanbok;None;137214;604800;1;Geenia Sunshadow
11325;Dark Iron Ale Mug;None;600;60;10;Plugger Spazzring
18256;Imbued Vial;None;30000;43200;5;Banalash
18256;Imbued Vial;None;30000;43200;5;Edna Mullby
6533;Aquadynamic Fish Attractor;667;250;43200;2;Vernon Hale
6533;Aquadynamic Fish Attractor;667;250;43200;2;Khara Deepwater
21030;Darnassus Kimchi Pie;None;2000;43200;5;Lyranne Feathersong
21031;Cabbage Kimchi;None;4000;43200;5;Lyranne Feathersong
21033;Radish Kimchi;None;4000;43200;5;Lyranne Feathersong
5788;Pattern: Thick Murloc Armor;9900;650;43200;1;Micha Yance
6533;Aquadynamic Fish Attractor;667;250;43200;2;Lindea Rabonne
5788;Pattern: Thick Murloc Armor;9900;650;43200;1;Christoph Jeffcoat
12252;Staff of Protection;None;63095;43200;1;Zarena Cromwind
13309;Schematic: Lovingly Crafted Boomstick;8900;1000;43200;1;Fradd Swiftgear
14639;Schematic: Minor Recombobulator;9898;1500;43200;1;Fradd Swiftgear
18651;Schematic: Truesilver Transformer;99996;12000;43200;1;Mazk Snipeshot
18256;Imbued Vial;None;30000;43200;5;Hammon Karwn
13287;Pattern: Raptor Hide Harness;None;2500;43200;1;Tunkk
11163;Formula: Enchant Bracer - Lesser Deflection;46600;3000;43200;1;Keena
18648;Schematic: Green Firework;14970;1800;43200;1;Crazk Sparks
5788;Pattern: Thick Murloc Armor;9900;650;43200;1;Blixrez Goodstitch
5789;Pattern: Murloc Scale Bracers;None;2800;43200;1;Blixrez Goodstitch
6533;Aquadynamic Fish Attractor;667;250;43200;2;Stuart Fleming
4830;Saber Leggings;None;9474;43200;1;Dark Iron Entrepreneur
4833;Glorious Shoulders;3000;8658;43200;1;Dark Iron Entrepreneur
4835;Elite Shoulders;None;10550;43200;1;Dark Iron Entrepreneur
14639;Schematic: Minor Recombobulator;9898;1500;43200;1;Gagsprocket
18648;Schematic: Green Firework;14970;1800;43200;1;Gagsprocket
6533;Aquadynamic Fish Attractor;667;250;43200;2;Kilxx
4794;Wolf Bracers;None;3515;43200;1;Kris Legace
4795;Bear Bracers;None;3528;43200;1;Kris Legace
4796;Owl Bracers;8000;3540;43200;1;Kris Legace
4831;Stalking Pants;19899;7858;43200;1;Kris Legace
4788;Agile Boots;None;2633;43200;2;Alexandre Lefevre
4789;Stable Boots;None;1998;43200;1;Alexandre Lefevre
4781;Whispering Vest;None;2735;43200;1;Andrea Boynton
4782;Solstice Robe;2060;2076;43200;1;Andrea Boynton
4786;Wise Man's Belt;8000;1393;43200;1;Andrea Boynton
18256;Imbued Vial;None;30000;43200;5;Syurana
18256;Imbued Vial;None;30000;43200;5;Dalria
18256;Imbued Vial;None;30000;43200;5;Shandrina
21030;Darnassus Kimchi Pie;None;2000;43200;5;Maliynn
21031;Cabbage Kimchi;None;4000;43200;5;Maliynn
21033;Radish Kimchi;None;4000;43200;5;Maliynn
21030;Darnassus Kimchi Pie;None;2000;43200;5;Allyndia
21031;Cabbage Kimchi;None;4000;43200;5;Allyndia
21033;Radish Kimchi;None;4000;43200;5;Allyndia
21030;Darnassus Kimchi Pie;None;2000;43200;5;Tiyani
21031;Cabbage Kimchi;None;4000;43200;5;Tiyani
21033;Radish Kimchi;None;4000;43200;5;Tiyani
6533;Aquadynamic Fish Attractor;667;250;43200;2;Voloren
6533;Aquadynamic Fish Attractor;667;250;43200;2;Lizbeth Cromwell
5789;Pattern: Murloc Scale Bracers;None;2800;43200;1;Helenia Olden
18256;Imbued Vial;None;30000;43200;5;Helenia Olden
6533;Aquadynamic Fish Attractor;667;250;43200;2;Tansy Puddlefizz
8925;Crystal Vial;None;2500;43200;5;Burbik Gearspanner
18256;Imbued Vial;None;30000;43200;5;Burbik Gearspanner
7560;Schematic: Gnomish Universal Remote;None;1200;43200;1;Gearcutter Cogspinner
6533;Aquadynamic Fish Attractor;667;250;43200;2;Catherine Leland
18256;Imbued Vial;None;30000;43200;5;Gorbold Steelhand
7089;Pattern: Azure Silk Cloak;25000;1500;43200;1;Jun'ha
7560;Schematic: Gnomish Universal Remote;None;1200;43200;1;Jinky Twizzlefixxit
13309;Schematic: Lovingly Crafted Boomstick;8900;1000;43200;1;Jinky Twizzlefixxit
787;Slitherskin Mackerel;None;25;43200;5;Innkeeper Kimlya
4592;Longjaw Mud Snapper;55;20;43200;5;Innkeeper Kimlya
4593;Bristle Whisker Catfish;50;500;43200;5;Innkeeper Kimlya
4594;Rockscale Cod;147;1000;43200;5;Innkeeper Kimlya
8957;Spinefin Halibut;None;4000;43200;5;Innkeeper Kimlya
414;Dalaran Sharp;50;125;43200;5;Innkeeper Karakul
422;Dwarven Mild;None;500;43200;5;Innkeeper Karakul
1707;Stormwind Brie;100;1000;43200;5;Innkeeper Karakul
2070;Darnassian Bleu;None;25;43200;5;Innkeeper Karakul
3927;Fine Aged Cheddar;None;2000;43200;5;Innkeeper Karakul
8932;Alterac Swiss;1450;4000;43200;5;Innkeeper Karakul
4536;Shiny Red Apple;None;25;43200;5;Innkeeper Shyria
4537;Tel'Abim Banana;None;125;43200;5;Innkeeper Shyria
4538;Snapvine Watermelon;None;500;43200;5;Innkeeper Shyria
4539;Goldenbark Apple;None;1000;43200;5;Innkeeper Shyria
4602;Moon Harvest Pumpkin;None;2000;43200;5;Innkeeper Shyria
8953;Deep Fried Plantains;None;4000;43200;5;Innkeeper Shyria
21030;Darnassus Kimchi Pie;None;2000;43200;5;Mardrack Greenwell
21031;Cabbage Kimchi;None;4000;43200;5;Mardrack Greenwell
21033;Radish Kimchi;None;4000;43200;5;Mardrack Greenwell
159;Refreshing Spring Water;50;25;43200;5;Harklane
1179;Ice Cold Milk;None;125;43200;5;Harklane
1205;Melon Juice;None;500;43200;5;Harklane
1645;Moonberry Juice;1000;2000;43200;5;Harklane
1708;Sweet Nectar;225;1000;43200;5;Harklane
6533;Aquadynamic Fish Attractor;667;250;43200;2;Savanne
18256;Imbued Vial;None;30000;43200;5;Vivianna
6533;Aquadynamic Fish Attractor;667;250;43200;2;Gretta Ganter
18256;Imbued Vial;None;30000;43200;5;Christopher Hewen
11304;Fine Longbow;8000;4861;43200;2;Nadia Vernon
6533;Aquadynamic Fish Attractor;667;250;43200;2;Nessa Shadowsong
6256;Fishing Pole;None;23;43200;1;Gubber Blump
6529;Shiny Bauble;48;50;43200;1;Gubber Blump
13086;Reins of the Winterspring Frostsaber;None;1000000;43200;1;Rivern Frostwind
11308;Sylvan Shortbow;None;78828;43200;1;Narianna
15735;Pattern: Ironfeather Shoulders;29999;14000;43200;1;Gigget Zipcoil
18687;Xorothian Stardust;None;1500000;43200;1;Ur'dan
6365;Strong Fishing Pole;4597;901;43200;1;Katoom the Angler
3358;Khadgar's Whisker;178;700;43200;4;Lhara
4234;Heavy Leather;193;600;43200;4;Lhara
4304;Thick Leather;586;1200;43200;4;Lhara
8170;Rugged Leather;1995;2000;43200;4;Lhara
8845;Ghost Mushroom;9189;1500;43200;4;Lhara
11303;Fine Shortbow;None;3184;43200;1;Lhara
11305;Dense Shortbow;None;25814;43200;1;Lhara
11306;Sturdy Recurve;37772;19467;43200;1;Lhara
11308;Sylvan Shortbow;None;78828;43200;1;Lhara
12810;Enchanted Leather;19000;2000;43200;2;Lhara
13463;Dreamfoil;2466;400;43200;3;Lhara
13464;Golden Sansam;244;400;43200;3;Lhara
19302;Darkmoon Ring;None;50000;43200;1;Lhara
19303;Darkmoon Necklace;None;50000;43200;1;Lhara
955;Scroll of Intellect;186;150;43200;3;Professor Thaddeus Paleo
1180;Scroll of Stamina;100;150;43200;3;Professor Thaddeus Paleo
1711;Scroll of Stamina II;375;300;43200;2;Professor Thaddeus Paleo
2289;Scroll of Strength II;830;350;43200;1;Professor Thaddeus Paleo
3013;Scroll of Protection;100;100;43200;1;Professor Thaddeus Paleo
4424;Scroll of Spirit III;2979;400;43200;2;Professor Thaddeus Paleo
13443;Superior Mana Potion;4998;1600;43200;1;Professor Thaddeus Paleo
1205;Melon Juice;None;500;43200;5;Hecht Copperpinch
1645;Moonberry Juice;1000;2000;43200;5;Hecht Copperpinch
1708;Sweet Nectar;225;1000;43200;5;Hecht Copperpinch
3770;Mutton Chop;65;500;43200;5;Hecht Copperpinch
3771;Wild Hog Shank;604;1000;43200;5;Hecht Copperpinch
4538;Snapvine Watermelon;None;500;43200;5;Hecht Copperpinch
4539;Goldenbark Apple;None;1000;43200;5;Hecht Copperpinch
4599;Cured Ham Steak;400;2000;43200;5;Hecht Copperpinch
4602;Moon Harvest Pumpkin;None;2000;43200;5;Hecht Copperpinch
4606;Spongy Morel;None;500;43200;5;Hecht Copperpinch
4607;Delicious Cave Mold;1500;1000;43200;5;Hecht Copperpinch
4608;Raw Black Truffle;None;2000;43200;5;Hecht Copperpinch
8766;Morning Glory Dew;None;4000;43200;5;Hecht Copperpinch
8948;Dried King Bolete;None;4000;43200;5;Hecht Copperpinch
8952;Roasted Quail;None;4000;43200;5;Hecht Copperpinch
8953;Deep Fried Plantains;None;4000;43200;5;Hecht Copperpinch
20237;Highlander's Mageweave Bandage;None;1500;43200;5;Samuel Hawke
20382;Pattern: Dreamscale Breastplate;None;60000;43200;1;Aendel Windspear
20506;Pattern: Spitfire Bracers;None;40000;43200;1;Aendel Windspear
20507;Pattern: Spitfire Gauntlets;None;40000;43200;1;Aendel Windspear
20508;Pattern: Spitfire Breastplate;None;40000;43200;1;Aendel Windspear
20509;Pattern: Sandstalker Bracers;None;40000;43200;1;Aendel Windspear
20510;Pattern: Sandstalker Gauntlets;None;40000;43200;1;Aendel Windspear
20511;Pattern: Sandstalker Breastplate;None;40000;43200;1;Aendel Windspear
22769;Pattern: Bramblewood Belt;None;50000;43200;1;Aendel Windspear
22770;Pattern: Bramblewood Boots;None;50000;43200;1;Aendel Windspear
22771;Pattern: Bramblewood Helm;None;50000;43200;1;Aendel Windspear
2520;Broadsword;None;24628;43200;1;Mylini Frostmoon
2521;Flamberge;None;30896;43200;1;Mylini Frostmoon
2522;Crescent Axe;None;22548;43200;1;Mylini Frostmoon
2523;Bullova;None;28285;43200;1;Mylini Frostmoon
2526;Main Gauche;None;19336;43200;1;Mylini Frostmoon
2528;Falchion;None;51836;43200;1;Mylini Frostmoon
2529;Zweihander;None;65031;43200;1;Mylini Frostmoon
2530;Francisca;None;52219;43200;1;Mylini Frostmoon
2531;Great Axe;None;56169;43200;1;Mylini Frostmoon
2534;Rondel;None;45431;43200;1;Mylini Frostmoon
10858;Plans: Solid Iron Maul;None;3000;36600;1;Jazzrik
12249;Merciless Axe;None;30195;3600;1;Gavin Gnarltree
12164;Plans: Massive Iron Axe;19999;4400;3600;1;Vharr
12248;Daring Dirk;None;32029;3600;1;Vharr
12250;Midnight Axe;None;40341;3600;1;Vharr
12251;Big Stick;None;53896;3600;1;Zarena Cromwind
12164;Plans: Massive Iron Axe;19999;4400;3600;1;Jaquilina Dramet
12250;Midnight Axe;None;40341;3600;1;Jaquilina Dramet
14635;Pattern: Gem-studded Leather Belt;4399;3000;3600;1;Rikqiz
18239;Pattern: Shadowskin Gloves;9900;3500;3600;1;Rikqiz
12162;Plans: Hardened Iron Shortsword;9999;3000;3600;1;Jutak
12248;Daring Dirk;None;32029;3600;1;Jutak
1710;Greater Healing Potion;360;500;3600;3;Glyx Brewright
3827;Mana Potion;200;480;3600;2;Glyx Brewright
6056;Recipe: Frost Protection Potion;29926;2000;3600;1;Glyx Brewright
6057;Recipe: Nature Protection Potion;11987;2000;3600;1;Glyx Brewright
7561;Schematic: Goblin Jumper Cables;20000;2000;3600;1;Kzixx
7561;Schematic: Goblin Jumper Cables;20000;2000;3600;1;Zixil
12249;Merciless Axe;None;30195;3600;1;Ott
765;Silverleaf;12;40;3600;2;Selina Weston
785;Mageroyal;23;80;3600;1;Selina Weston
858;Lesser Healing Potion;180;100;3600;2;Selina Weston
2447;Peacebloom;9;40;3600;2;Selina Weston
7561;Schematic: Goblin Jumper Cables;20000;2000;3600;1;Veenix
6275;Pattern: Greater Adept's Robe;None;800;3600;1;Elynna
10311;Pattern: Orange Martial Shirt;None;3000;3600;1;Elynna
18949;Pattern: Barbaric Bracers;8200;2000;3600;1;Saenorion
10938;Lesser Magic Essence;996;800;3600;2;Vaean
10940;Strange Dust;175;800;3600;4;Vaean
16217;Formula: Enchant Shield - Greater Stamina;None;12000;3600;1;Mythrin'dir
6275;Pattern: Greater Adept's Robe;None;800;3600;1;Millie Gregorian
10321;Pattern: Tuxedo Shirt;10000;4500;3600;1;Millie Gregorian
10323;Pattern: Tuxedo Pants;10000;4500;3600;1;Millie Gregorian
10326;Pattern: Tuxedo Jacket;50000;5000;3600;1;Millie Gregorian
954;Scroll of Strength;200;200;3600;1;Salazar Bloch
955;Scroll of Intellect;186;150;3600;1;Salazar Bloch
1180;Scroll of Stamina;100;150;3600;2;Salazar Bloch
1181;Scroll of Spirit;100;100;3600;3;Salazar Bloch
1478;Scroll of Protection II;672;250;3600;1;Salazar Bloch
1711;Scroll of Stamina II;375;300;3600;1;Salazar Bloch
1712;Scroll of Spirit II;676;250;3600;1;Salazar Bloch
2290;Scroll of Intellect II;208;300;3600;1;Salazar Bloch
3012;Scroll of Agility;400;200;3600;2;Salazar Bloch
3013;Scroll of Protection;100;100;3600;3;Salazar Bloch
18949;Pattern: Barbaric Bracers;8200;2000;3600;1;Joseph Moore
12250;Midnight Axe;None;40341;3600;1;Zulrg
12251;Big Stick;None;53896;3600;1;Zulrg
12248;Daring Dirk;None;32029;3600;1;Marie Holdston
12250;Midnight Axe;None;40341;3600;1;Marie Holdston
12162;Plans: Hardened Iron Shortsword;9999;3000;3600;1;Kaita Deepforge
8385;Pattern: Turtle Scale Gloves;3500;3500;3600;1;Jangdor Swiftstrider
15734;Pattern: Living Shoulders;5197;14000;3600;1;Jangdor Swiftstrider
9302;Recipe: Ghost Dye;19898;9000;3600;1;Bronk
15759;Pattern: Black Dragonscale Breastplate;36900;22000;3600;1;Plugger Spazzring
15902;A Crazy Grab Bag;None;80000;3600;1;Augustus the Touched
2290;Scroll of Intellect II;208;300;3600;1;Balai Lok'Wein
3012;Scroll of Agility;400;200;3600;1;Balai Lok'Wein
12248;Daring Dirk;None;32029;3600;1;Lhara
12251;Big Stick;None;53896;3600;1;Lhara
9301;Recipe: Elixir of Shadow Power;19900;10000;2700;1;Maria Lumere
9301;Recipe: Elixir of Shadow Power;19900;10000;2700;1;Algernon
14634;Recipe: Frost Oil;35447;2500;1800;1;Bro'kin
6342;Formula: Enchant Chest - Minor Mana;698;300;1800;1;Vaean
18650;Schematic: EZ-Thro Dynamite II;18895;5000;1800;1;Blizrik Buckshot
4781;Whispering Vest;None;2735;14400;1;Halija Whitestrider
4782;Solstice Robe;2060;2076;14400;1;Halija Whitestrider
4786;Wise Man's Belt;8000;1393;14400;1;Halija Whitestrider
4790;Inferno Cloak;None;4158;14400;1;Halija Whitestrider
4792;Spirit Cloak;None;3279;14400;1;Halija Whitestrider
4793;Sylvan Cloak;None;3720;14400;1;Halija Whitestrider
4794;Wolf Bracers;None;3515;14400;1;Vexspindle
4795;Bear Bracers;None;3528;14400;1;Vexspindle
4796;Owl Bracers;8000;3540;14400;1;Vexspindle
4797;Fiery Cloak;None;4262;14400;1;Grazlix
4798;Heavy Runed Cloak;None;5832;14400;1;Grazlix
4799;Antiquated Cloak;None;3042;14400;1;Grazlix
4800;Mighty Chain Pants;None;6109;14400;1;Grazlix
4816;Legionnaire's Leggings;None;7518;14400;1;Grazlix
4820;Guardian Buckler;None;8320;14400;1;Grazlix
4821;Bear Buckler;None;6541;14400;1;Grazlix
4822;Owl's Disk;None;6746;14400;1;Grazlix
4836;Fireproof Orb;None;8002;14400;1;Zixil
4837;Strength of Will;None;8002;14400;1;Zixil
6377;Formula: Enchant Boots - Minor Agility;4997;1000;14400;1;Zixil
7362;Pattern: Earthen Leather Shoulders;18000;2000;14400;1;Zixil
4765;Enamelled Broadsword;7400;2877;14400;1;Lizzarik
4766;Feral Blade;6118;2407;14400;1;Lizzarik
4777;Ironwood Maul;None;7040;14400;1;Lizzarik
4778;Heavy Spiked Mace;None;7350;14400;2;Lizzarik
4781;Whispering Vest;None;2735;14400;1;Kiknikle
4782;Solstice Robe;2060;2076;14400;1;Kiknikle
4786;Wise Man's Belt;8000;1393;14400;1;Kiknikle
4788;Agile Boots;None;2633;14400;2;Pizznukle
4789;Stable Boots;None;1998;14400;1;Pizznukle
4817;Blessed Claymore;None;12311;14400;2;Veenix
4818;Executioner's Sword;None;14273;14400;1;Veenix
4836;Fireproof Orb;None;8002;14400;1;Veenix
4837;Strength of Will;None;8002;14400;1;Veenix
4838;Orb of Power;None;8002;14400;1;Veenix
7742;Schematic: Gnomish Cloaking Device;158879;2400;14400;1;Zan Shivsproket
12254;Well Oiled Cloak;None;22416;14400;1;Worb Strongstitch
929;Healing Potion;210;300;14400;3;Kixxle
3355;Wild Steelbloom;459;200;14400;1;Kixxle
3356;Kingsblood;35;120;14400;1;Kixxle
10602;Schematic: Deadly Scope;20000;3000;14400;1;Yuka Screwspigot
11308;Sylvan Shortbow;None;78828;14400;1;Cawind Trueaim
11304;Fine Longbow;8000;4861;14400;2;Borand
12254;Well Oiled Cloak;None;22416;14400;1;Masat T'andr
12254;Well Oiled Cloak;None;22416;14400;1;Kharedon
12249;Merciless Axe;None;30195;14400;1;Hae'Wilani
12250;Midnight Axe;None;40341;14400;1;Hae'Wilani
6365;Strong Fishing Pole;4597;901;14400;1;Wik'Tar
14469;Pattern: Runecloth Robe;None;12000;1200;1;Darnall
14472;Pattern: Runecloth Cloak;None;12000;1200;1;Darnall
14488;Pattern: Runecloth Boots;None;20000;1200;1;Darnall
14468;Pattern: Runecloth Bag;39997;12000;1200;1;Qia
14481;Pattern: Runecloth Gloves;48896;16000;1200;1;Qia
15740;Pattern: Frostsaber Boots;None;16000;1200;1;Qia
16221;Formula: Enchant Chest - Major Health;9899;16000;1200;1;Qia
4357;Rough Blasting Powder;19;16;10800;4;Neal Allen
